Cumin,Diseases,25,Nov
Castor,Crop Planning,4,Sep
Wheat,Crop Variety,28,Sep
Cotton,Fertilizers/Bio-organic,27,Nov
Castor,Other,62,Nov
Cotton,Pests,8,Sep
Cumin,Diseases,0,Aug
Cotton,Diseases,0,Aug
Cotton,Pests,49,Oct
Other,Seeds,36,Oct
Cotton,Pests,0,Sep
Cotton,Pests,91,Sep
Other,Weather,0,Sep
Cotton,Pests,26,Sep
Cotton,Other,0,Sep
Other,Other,0,Sep
Cumin,Irrigation,37,Nov
Cotton,Pests,1,Sep
Cotton,Pests,120,Nov
Other,Crop Variety,0,Sep
Wheat,Crop Planning,5,Dec
Cotton,Pests,31,Sep
Cotton,Pests,30,Aug
Cotton,Pests,1,Sep
Cotton,Other,0,Oct
Other,Other,0,Sep
Castor,Diseases,16,Dec
Cotton,Fertilizers/Bio-organic,49,Oct
Cotton,Other,0,Aug
Cotton,Fertilizers/Bio-organic,43,Sep
Cotton,Pests,5,Sep
Cotton,Pests,3,Oct
Cotton,Pests,74,Jul
Cotton,Pests,0,Nov
Other,Crop Variety,0,Sep
Other,Crop Planning,25,Aug
Other,Sowing,41,Jan
Cotton,Pests,72,Oct
Brinjal,Pests,14,Aug
Groundnut,Pests,16,Aug
,Crop Planning,206,Oct
Cotton,Pests,6,Dec
Cumin,Diseases,27,Aug
Cotton,Pests,13,Aug
Cotton,Diseases,0,Oct
Cotton,Fertilizers/Bio-organic,0,Sep
Cotton,Seeds,9,Aug
Cotton,Other,0,Sep
Cotton,Pests,56,Oct
Cotton,Pests,12,Aug
Other,Other,38,Oct
Castor,Crop Planning,91,Jun
Other,Government,64,Nov
Other,Other,39,Aug
Other,Other,0,Oct
Cotton,Pests,18,Nov
Cumin,Crop Planning,181,Oct
Other,Crop Planning,20,Oct
Cotton,Pests,0,Nov
Wheat,Sowing,28,Nov
Cumin,Diseases,41,Nov
Cotton,Diseases,27,Sep
Cotton,Pests,12,Sep
Castor,Fertilizers/Bio-organic,0,Oct
Other,Animal Husbandry,45,Apr
Castor,Pests,5,Aug
Cotton,Diseases,26,Sep
Cotton,Pests,20,Sep
Cotton,Pests,0,Nov
Cumin,Diseases,0,Sep
Cotton,Fertilizers/Bio-organic,36,Aug
Cotton,Other,0,Sep
Other,Pests,15,Aug
Cotton,Other,38,Sep
Cotton,Pests,86,Aug
Cumin,Pests,0,Aug
Castor,Crop Planning,181,Jun
Cotton,Pests,48,Oct
Groundnut,Diseases,0,Aug
Cotton,Other,13,Sep
Cotton,Diseases,18,Nov
Brinjal,Pests,34,Aug
Cotton,Pests,102,Aug
Cotton,Pests,47,Oct
Cotton,Diseases,16,Sep
Cotton,Diseases,25,Sep
Cotton,Fertilizers/Bio-organic,15,Aug
Cotton,Diseases,9,Sep
Wheat,Diseases,15,Mar
Cotton,Fertilizers/Bio-organic,90,Oct
Cotton,Pests,22,Sep
Cotton,Pests,75,Oct
Castor,Pests,47,Sep
Other,Fertilizers/Bio-organic,20,Sep
Brinjal,Diseases,68,Oct
Brinjal,Pests,0,Sep
Cotton,Other,0,Dec
Cotton,Pests,0,Oct
Other,Other,25,Oct
Cotton,Pests,35,Aug
Cotton,Diseases,106,Sep
Other,Other,0,Aug
Other,Other,0,Sep
Other,Seeds,0,Dec
Cotton,Pests,15,Aug
Cotton,Fertilizers/Bio-organic,53,Nov
Other,Other,2,Jan
Cotton,Diseases,0,Sep
Cotton,Diseases,0,Oct
Other,Sowing,20,Jan
Cotton,Pests,0,Sep
Cotton,Pests,0,Sep
Cotton,Pests,13,Oct
Cotton,Fertilizers/Bio-organic,71,Aug
Cotton,Fertilizers/Bio-organic,83,Sep
Cotton,Pests,44,Sep
Cotton,Fertilizers/Bio-organic,0,Sep
Cotton,Other,15,Sep
Cotton,Fertilizers/Bio-organic,91,Sep
Cotton,Pests,5,Aug
Cotton,Diseases,88,Oct
Other,Irrigation,0,Oct
Other,Fertilizers/Bio-organic,0,Sep
Cumin,Weather,32,Nov
Cumin,Crop Planning,5,Oct
Cotton,Pests,16,Oct
Cotton,Pests,33,Oct
Cotton,Pests,21,Sep
Cotton,Pests,92,Oct
Cotton,Diseases,64,Oct
Castor,Crop Planning,0,Oct
Sorghum,Pests,4,Jun
Cotton,Pests,36,Sep
Cotton,Diseases,40,Aug
Cumin,Seeds,0,Sep
Cotton,Pests,0,Aug
Other,Other,19,Mar
Cotton,Pests,0,Sep
Cotton,Pests,13,Sep
Brinjal,Diseases,86,Aug
Cotton,Other,34,Oct
Cotton,Diseases,35,Nov
Cotton,Other,51,Sep
Other,Crop Planning,37,Nov
Cumin,Diseases,26,Jul
Cotton,Pests,26,Aug
Cotton,Pests,12,Sep
Cotton,Fertilizers/Bio-organic,36,Aug
Other,Diseases,26,Jun
Cotton,Pests,0,Aug
Cotton,Seeds,13,Jun
Other,Fertilizers/Bio-organic,17,Nov
Sesame,Diseases,0,Oct
Groundnut,Diseases,76,Sep
Cotton,Diseases,27,Oct
Cotton,Fertilizers/Bio-organic,30,Jun
Cotton,Other,31,Oct
Cotton,Diseases,0,Sep
Groundnut,Diseases,17,Jul
Cotton,Pests,28,Oct
Cotton,Pests,0,Sep
Chilli,Diseases,6,Jul
Cotton,Pests,0,Sep
Castor,Fertilizers/Bio-organic,6,Aug
Cotton,Pests,44,Sep
Brinjal,Diseases,26,Nov
Cotton,Pests,0,Aug
Cotton,Pests,44,Oct
Cotton,Weather,50,Oct
Cotton,Pests,15,Sep
Other,Pests,21,Aug
Cotton,Diseases,32,Sep
Other,Other,37,Apr
Cotton,Pests,0,Sep
Cotton,Other,0,Aug
Cotton,Pests,40,Sep
Other,Fertilizers/Bio-organic,31,Jun
Cotton,Pests,63,Oct
Cotton,Weather,27,Sep
Other,IPM Strategy,0,Aug
Cumin,Crop Planning,180,Dec
Other,Diseases,36,May
Other,Pests,52,Nov
Cotton,Pests,0,Sep
Cotton,Pests,40,Oct
Brinjal,Pests,0,Sep
Other,Diseases,0,Sep
Other,Other,24,Apr
Onion,Crop Planning,92,Nov
Cotton,Seeds,12,Jun
Other,Other,26,Apr
Chilli,Pests,9,Aug
Other,Diseases,0,Oct
Cotton,Other,84,Sep
,Diseases,0,Aug
Cotton,Pests,31,Oct
Cotton,Pests,52,Sep
Cotton,Pests,0,Oct
Groundnut,Diseases,0,Aug
Cotton,Pests,0,Sep
Cotton,Pests,0,Nov
Cotton,Pests,93,Oct
Cotton,Diseases,64,Oct
Cotton,Fertilizers/Bio-organic,26,Sep
,Fertilizers/Bio-organic,314,Sep
Cotton,Other,0,Oct
Castor,Diseases,57,Aug
Cotton,Other,77,Sep
Other,Other,0,Sep
Cotton,Pests,0,Sep
Groundnut,Diseases,0,Aug
Other,Crop Planning,28,Mar
Cotton,Diseases,71,Oct
Cotton,Pests,30,Oct
Cotton,Pests,55,Sep
Cotton,Pests,25,Sep
Other,Other,145,Sep
Cotton,Diseases,26,Nov
Cotton,Pests,24,Sep
Cotton,Fertilizers/Bio-organic,71,Aug
Other,Crop Planning,4,Jan
Cotton,Diseases,68,Sep
Cotton,Pests,0,Nov
Cotton,Diseases,21,Aug
Chilli,Pests,14,Nov
Other,Other,73,Oct
Cotton,Pests,1,Oct
Cotton,Pests,0,Sep
Cotton,Pests,15,Aug
Other,Government,92,Nov
Cotton,Pests,17,Aug
Other,Diseases,0,Sep
Cotton,Diseases,88,Oct
Chilli,Pests,4,Aug
Cotton,Diseases,67,Sep
Cotton,Other,1,Sep
Cotton,Pests,24,Aug
,Diseases,288,Sep
Wheat,Seeds,19,Sep
Wheat,Weed Control,24,Dec
Cotton,Pests,75,Sep
Cotton,Other,7,Aug
Cotton,Diseases,43,Aug
Cotton,Fertilizers/Bio-organic,6,Nov
Cotton,Pests,20,Sep
Maize,Pests,0,Sep
Cotton,Diseases,88,Oct
Cotton,Pests,22,Nov
Cotton,Diseases,0,Sep
Cotton,Pests,0,Oct
Cotton,Pests,37,Sep
Cotton,Pests,3,Oct
Cumin,Seeds,27,Nov
Cotton,Pests,28,Sep
Other,Other,0,Sep
Other,Government,83,Oct
Cotton,Pests,29,Aug
Cotton,Pests,0,Sep
Cotton,Other,0,Sep
Other,Crop Planning,22,Dec
Cumin,Crop Planning,181,Oct
Cotton,Pests,109,Aug
Other,Other,8,Nov
Cotton,Pests,14,Sep
Cotton,Pests,15,Sep
Cotton,Crop Planning,0,Nov
Cotton,Pests,62,Oct
Cotton,Weather,29,Oct
Castor,Diseases,0,Sep
Other,Crop Variety,0,Sep
Cumin,Diseases,7,Jul
Cotton,Pests,13,Oct
Cotton,Other,0,Sep
Cotton,Fertilizers/Bio-organic,31,Jun
Other,Weather,34,Oct
,Harvesting,170,Nov
Other,Seeds,35,Oct
Cotton,Weather,38,Oct
Onion,Seeds,23,Nov
Other,Horticulture,0,Sep
Other,Fertilizers/Bio-organic,0,Sep
Cotton,Pests,20,Sep
Cotton,Other,31,Sep
Cumin,Pests,0,Sep
Cotton,Pests,35,Oct
Cumin,Weather,20,Oct
Cotton,Fertilizers/Bio-organic,53,Nov
Brinjal,Other,24,Aug
Cotton,Pests,0,Oct
Cumin,Crop Planning,158,Oct
Cumin,Crop Planning,21,Nov
Cotton,Pests,28,Oct
Cotton,Diseases,43,Aug
Cotton,Pests,0,Sep
Other,Pests,39,Aug
Cotton,Pests,28,Oct
Cumin,Weather,32,Nov
Cotton,Pests,26,Sep
Cotton,Diseases,26,Jul
Other,Pests,40,Dec
Other,Other,55,Oct
Other,Other,86,Sep
Onion,Crop Planning,0,Sep
Cotton,Pests,0,Nov
Chilli,Pests,0,Sep
Brinjal,Diseases,22,Aug
Other,Fertilizers/Bio-organic,16,Nov
Cotton,Other,26,Sep
Other,Other,41,Aug
Wheat,Sowing,19,Dec
Cumin,Crop Planning,28,Nov
Cotton,Pests,2,Sep
Cotton,Pests,45,Sep
Cotton,Other,0,Sep
Other,Pests,52,Nov
Cotton,Fertilizers/Bio-organic,8,Jul
Cotton,Pests,91,Oct
Other,Other,0,Oct
Cotton,Other,80,Jul
Cotton,Fertilizers/Bio-organic,71,Sep
Cumin,Crop Planning,162,Nov
Castor,Diseases,44,Dec
Cumin,Other,69,Feb
Cotton,Pests,0,Sep
Cotton,Pests,24,Aug
Brinjal,Diseases,0,Oct
Sesame,Crop Planning,92,Mar
Other,Other,37,Nov
Cotton,Pests,21,Oct
Cotton,Weather,49,Oct
Cotton,Pests,0,Aug
Cotton,Diseases,33,Sep
Cotton,Pests,94,Sep
Brinjal,Diseases,0,Sep
Cotton,Pests,34,Oct
,Pests,212,Oct
,Crop Planning,200,Oct
Cotton,Pests,62,Oct
Other,Other,0,Sep
Other,Other,0,Sep
Groundnut,Pests,24,Aug
Cotton,Diseases,0,Sep
Cotton,Fertilizers/Bio-organic,20,Aug
Cotton,Pests,12,Aug
Wheat,Seeds,19,Nov
Cotton,Pests,27,Nov
Cotton,Pests,64,Sep
Cotton,Other,39,Aug
Cotton,Diseases,78,Oct
Cotton,Fertilizers/Bio-organic,18,Jan
Cotton,Fertilizers/Bio-organic,6,Jul
Cumin,Diseases,26,Dec
Brinjal,Other,24,Aug
Cotton,Diseases,0,Aug
Cotton,Pests,7,Sep
Brinjal,Pests,25,Aug
Cotton,Fertilizers/Bio-organic,10,Oct
Cotton,Seeds,17,Jun
Cotton,Pests,0,Sep
Cotton,Pests,52,Sep
Cotton,Diseases,89,Oct
,Crop Variety,215,Oct
Cotton,Pests,73,Aug
Cotton,Diseases,24,Sep
Other,Pests,0,Oct
Cotton,Pests,0,Oct
Cotton,Diseases,0,Sep
Cotton,Diseases,0,Aug
Cotton,Fertilizers/Bio-organic,52,Oct
Other,Seeds,3,Oct
Cotton,Weed Control,0,Sep
Cotton,Other,0,Nov
Cotton,Other,30,Oct
Cotton,Pests,22,Oct
Cotton,Pests,28,Nov
Cotton,Diseases,26,Jul
Brinjal,Pests,0,Oct
Chilli,Diseases,0,Aug
Cotton,Pests,78,Sep
Chilli,Diseases,12,Sep
Cotton,Pests,14,Oct
Cotton,Diseases,24,Nov
Cotton,Diseases,40,Oct
Groundnut,Fertilizers/Bio-organic,0,Sep
,Crop Planning,218,Oct
Cotton,Pests,8,Aug
Cumin,Diseases,20,Dec
Cotton,Pests,0,Sep
Cotton,Pests,52,Aug
Other,Diseases,30,Sep
Castor,Diseases,0,Nov
Wheat,Sowing,6,Dec
Cotton,Diseases,0,Nov
Cotton,Pests,33,Aug
Other,Other,92,Dec
Cotton,Pests,55,Sep
Cotton,Diseases,21,Sep
Cotton,Pests,35,Sep
Other,Other,0,Sep
Cumin,Crop Planning,18,Oct
Cotton,Pests,0,Oct
Other,Other,18,Nov
Cotton,Pests,0,Aug
Other,Pests,4,Jun
Millet,Crop Planning,0,Sep
Cotton,Weed Control,0,Oct
Cotton,Diseases,36,Aug
Cotton,Pests,0,Sep
Cotton,Fertilizers/Bio-organic,15,Aug
Cotton,Pests,42,Sep
Cotton,Pests,91,Sep
Cotton,Other,30,Aug
Cotton,Diseases,0,Sep
Cotton,Weather,0,Oct
Cotton,Pests,0,Oct
Cotton,Pests,11,Sep
Wheat,Seeds,6,Dec
Other,Pests,23,Sep
Cotton,Other,0,Aug
Cumin,Pests,0,Sep
Wheat,Crop Variety,28,Oct
Cotton,Fertilizers/Bio-organic,28,Feb
Cotton,Diseases,42,Nov
Cotton,Diseases,42,Oct
,Crop Planning,188,Oct
Cotton,Diseases,43,Aug
Cotton,Pests,28,Nov
Cotton,Other,14,Sep
Other,Crop Planning,55,Jun
Cotton,Diseases,22,Nov
Other,Other,5,Aug
Other,Other,23,Sep
Other,Other,60,Nov
Cotton,Fertilizers/Bio-organic,19,Aug
Cumin,Diseases,153,Dec
Cotton,Other,65,Oct
Other,Diseases,1,Sep
Cotton,Pests,62,Oct
Cotton,Other,23,Aug
,Fertilizers/Bio-organic,0,Nov
Cotton,Pests,27,Aug
Cotton,Pests,6,Oct
Cumin,Seeds,19,Nov
Cotton,Pests,149,Oct
Groundnut,Diseases,18,Jul
Cotton,Pests,0,Sep
,Weather,228,Jan
Cotton,Pests,33,Oct
Cotton,Diseases,24,Dec
Cotton,Pests,30,Sep
Cotton,Diseases,0,Dec
Cotton,Pests,11,Aug
Cotton,Other,35,Sep
Cumin,Land Preparation,60,Nov
Sesame,Diseases,0,Oct
Cumin,Land Preparation,60,Nov
Groundnut,Diseases,163,Aug
Other,Other,82,Jul
Cotton,Fertilizers/Bio-organic,68,Sep
Other,Weather,0,Sep
Castor,Diseases,0,Sep
Groundnut,Other,0,Dec
Cotton,Diseases,42,Sep
Cotton,Diseases,44,Aug
Other,Other,38,Oct
Cotton,Other,10,Aug
Paddy,Pests,0,Sep
Other,Animal Husbandry,0,Nov
Cotton,Pests,0,Nov
Other,Other,45,Dec
Cotton,Fertilizers/Bio-organic,128,Oct
Cumin,Seeds,25,Sep
Groundnut,Crop Planning,0,Sep
Cotton,Pests,120,Nov
Other,IPM Strategy,0,Sep
Cotton,Pests,13,Oct
Cotton,Diseases,16,Oct
Cotton,Pests,2,Sep
Cotton,Diseases,79,Oct
Cotton,Pests,91,Sep
Cotton,Pests,31,Oct
Cumin,Irrigation,11,Jan
Cotton,Pests,19,Sep
Cotton,Crop Planning,0,Sep
Cotton,Fertilizers/Bio-organic,0,Sep
,Fertilizers/Bio-organic,0,Sep
Cotton,Pests,27,Nov
Other,Animal Husbandry,0,Sep
Castor,Crop Planning,104,Aug
Cotton,Pests,0,Sep
Cotton,Other,84,Oct
Cumin,Crop Planning,21,Oct
Cotton,Pests,72,Oct
Other,Other,49,Oct
Cotton,Diseases,0,Oct
Other,Seeds,36,Oct
Cotton,Pests,51,Sep
Cotton,Fertilizers/Bio-organic,16,Sep
Brinjal,Pests,36,Dec
Castor,Diseases,0,Oct
Wheat,Seeds,2,Sep
Cotton,Pests,72,Oct
Cumin,Seeds,28,Nov
Cotton,Pests,35,Oct
Cotton,Pests,18,Oct
Cotton,Pests,28,Nov
Cotton,Fertilizers/Bio-organic,40,Nov
Other,Pests,1,Oct
Cumin,Seeds,19,Nov
Other,Other,5,Feb
Other,Diseases,51,Sep
Cotton,Pests,0,Oct
Castor,Fertilizers/Bio-organic,62,Oct
Cotton,Pests,16,Nov
Other,Other,22,Feb
Other,Crop Planning,22,Nov
Cotton,Pests,13,Aug
Cotton,Diseases,26,Nov
Cotton,Pests,91,Sep
Cotton,Diseases,68,Sep
Other,Other,86,Sep
Cotton,Weather,0,Aug
Castor,Pests,47,Sep
Groundnut,Diseases,0,Oct
Castor,Pests,15,Sep
Cotton,Pests,24,Sep
Cotton,Pests,4,Oct
Cotton,Pests,0,Nov
Cumin,Other,67,Feb
Cumin,Diseases,0,Jun
Castor,Diseases,5,Mar
Groundnut,Diseases,0,Sep
Cumin,Sowing,63,Nov
Cotton,Weed Control,0,Aug
Cotton,Pests,47,Sep
Cotton,Pests,0,Oct
Other,Fertilizers/Bio-organic,18,Nov
Other,Crop Variety,35,Dec
Cotton,Other,23,Aug
Cotton,Pests,111,Oct
Other,Other,43,Jun
Cotton,Diseases,0,Sep
Cotton,Pests,19,Aug
Other,Crop Planning,22,Aug
Cotton,Fertilizers/Bio-organic,36,Sep
Wheat,Sowing,42,Dec
Cotton,Pests,16,Sep
Cumin,Diseases,91,Dec
Cotton,Diseases,25,Sep
Castor,Crop Planning,44,Jul
Cotton,Pests,41,Sep
Other,Other,9,Sep
Cotton,Pests,0,Sep
Other,Other,25,Sep
Cotton,Diseases,26,Sep
Cotton,Pests,0,Oct
Cotton,Pests,68,Sep
Cotton,Irrigation,112,Sep
Cotton,Diseases,0,Oct
Cotton,Pests,61,Oct
Cotton,Other,38,Sep
Other,Crop Planning,21,Oct
Cotton,Pests,32,Sep
Other,Government,25,Nov
Cumin,Weather,0,Oct
Cotton,Pests,111,Oct
Cotton,Pests,28,Oct
Cotton,Pests,111,Oct
Cotton,Weed Control,51,Sep
Cotton,Other,107,Sep
Cotton,Other,9,Dec
Cumin,Seeds,26,Sep
Brinjal,Fertilizers/Bio-organic,34,Sep
Other,Other,73,Sep
Cotton,Pests,30,Sep
Cotton,Pests,12,Sep
Cumin,Weather,31,Nov
Cotton,Land Preparation,44,Jun
Other,Fertilizers/Bio-organic,0,Aug
Cotton,Fertilizers/Bio-organic,81,Oct
Cotton,Other,28,Aug
Castor,Pests,56,Oct
Wheat,Diseases,32,Oct
Cotton,Pests,0,Nov
Millet,Crop Planning,53,May
Onion,Diseases,103,Dec
Other,Crop Planning,73,Oct
Cotton,Pests,0,Sep
Castor,Seeds,0,Sep
Cotton,Pests,91,Sep
Cotton,Crop Planning,16,May
Cotton,Pests,24,Aug
Other,Government,33,Nov
Cotton,Other,161,Aug
Cotton,Diseases,65,Nov
Chilli,Diseases,0,Sep
Cotton,Pests,17,Aug
Groundnut,Pests,24,Aug
Mustard,Diseases,16,Dec
Cotton,Other,0,Sep
Cotton,Pests,16,Oct
Cotton,Other,0,Sep
Cotton,Pests,0,Sep
Cotton,Diseases,31,Sep
Cotton,Diseases,0,Dec
Cotton,Pests,32,Oct
Cotton,Pests,0,Aug
Wheat,Weed Control,0,Sep
Cotton,Diseases,0,Sep
Wheat,Sowing,28,Nov
Cumin,Crop Planning,0,Oct
Castor,Pests,15,Sep
Other,Diseases,0,Sep
Cotton,Diseases,21,Aug
Cotton,Pests,27,Nov
Cumin,Diseases,0,Nov
Cotton,Other,5,Sep
Cotton,Pests,25,Sep
Castor,Diseases,0,Nov
Cotton,Fertilizers/Bio-organic,36,Sep
Cotton,Pests,3,Oct
Cotton,Other,181,Oct
Castor,Pests,0,Sep
Cotton,Pests,30,Sep
Cotton,Pests,16,Sep
Other,Other,0,Aug
Cumin,Other,67,Sep
Wheat,Diseases,32,Aug
Cotton,Pests,0,Sep
Brinjal,Pests,0,Sep
Cotton,Pests,23,Aug
Groundnut,Pests,0,Nov
Other,Government,36,Oct
Castor,Fertilizers/Bio-organic,0,Sep
Cotton,Other,0,Sep
,Sowing,23,Oct
Other,Other,32,Oct
Cotton,Pests,47,Sep
Cumin,Weed Control,35,Nov
Cotton,Other,0,Sep
Cotton,Pests,91,Sep
Cotton,Fertilizers/Bio-organic,35,Sep
Other,Diseases,51,Sep
Cotton,Pests,70,Oct
Cotton,Diseases,89,Oct
Cotton,Fertilizers/Bio-organic,33,Sep
Cotton,Pests,28,Oct
Wheat,Diseases,15,Oct
Wheat,Diseases,0,Sep
Cotton,Other,15,Oct
Wheat,Seeds,0,Aug
Other,Pests,24,Aug
Cotton,Pests,32,Aug
Other,Pests,42,Sep
Cotton,Pests,11,Sep
Cumin,Pests,20,Dec
Cotton,Pests,0,Oct
Cotton,Fertilizers/Bio-organic,0,Dec
Cotton,Pests,111,Oct
Other,Crop Planning,21,Oct
Cotton,Diseases,64,Oct
Cumin,Crop Planning,48,Dec
Cotton,Land Preparation,6,May
Cotton,Weather,0,Sep
Cotton,Pests,0,Nov
Castor,Diseases,44,Dec
Cotton,Pests,0,Oct
Wheat,Diseases,15,Nov
Cotton,Fertilizers/Bio-organic,80,Oct
Other,Other,0,Sep
Other,Crop Planning,73,Oct
Castor,Fertilizers/Bio-organic,25,Sep
Cotton,Pests,0,Sep
Cotton,Pests,59,Sep
Cotton,Fertilizers/Bio-organic,13,Jul
Cumin,Crop Planning,72,Nov
Cotton,Pests,5,Aug
Cotton,Diseases,16,Nov
Other,Other,0,Aug
Other,Other,70,Nov
Cotton,Pests,63,Sep
Cotton,Fertilizers/Bio-organic,0,Aug
Other,Animal Husbandry,20,Jan
Wheat,Crop Planning,42,Dec
Brinjal,Fertilizers/Bio-organic,0,Sep
Cotton,Diseases,43,Aug
Other,Weather,34,Oct
Other,Other,145,Sep
,Pests,38,Nov
Millet,Crop Planning,0,Dec
Other,Pests,0,Sep
Cotton,Fertilizers/Bio-organic,50,Oct
Cotton,Pests,48,Aug
Cotton,Diseases,48,Sep
Other,Crop Planning,0,Sep
Other,Soil Care,5,May
Cotton,Diseases,16,Sep
Cotton,Other,31,Aug
Cotton,Fertilizers/Bio-organic,33,Aug
Other,NGOs,0,Sep
Other,Pests,57,Oct
Cotton,Diseases,16,Sep
Other,Seeds,0,Oct
Cotton,Fertilizers/Bio-organic,0,Nov
Cotton,Pests,4,Oct
Cotton,Pests,0,Sep
Cotton,Fertilizers/Bio-organic,59,Oct
Other,Government,52,Nov
Cumin,Crop Planning,48,Dec
Cotton,Pests,0,Oct
Cotton,Fertilizers/Bio-organic,0,Dec
Brinjal,Pests,19,Sep
Cotton,Other,32,Oct
Cotton,Pests,0,Sep
Cotton,Pests,16,Oct
Other,Crop Planning,0,Sep
Cotton,Diseases,91,Sep
Cotton,Pests,5,Sep
,Pests,309,Oct
Other,Diseases,0,Sep
Cotton,Pests,10,Sep
Other,Other,0,Sep
Cotton,Other,0,Sep
Cotton,Pests,20,Oct
Cotton,Pests,18,Nov
Cotton,Diseases,0,Sep
Cumin,Sowing,15,Dec
Other,Seeds,35,Oct
Groundnut,Diseases,0,Oct
Other,Other,44,Aug
Cotton,Pests,48,Sep
Cotton,Pests,27,Nov
Cotton,Other,0,Sep
Cotton,Pests,91,Sep
Cotton,Pests,30,Sep
Cotton,Pests,20,Sep
Cotton,Pests,34,Aug
Cotton,Fertilizers/Bio-organic,13,Sep
Cotton,Fertilizers/Bio-organic,36,Jan
Cotton,Fertilizers/Bio-organic,19,Aug
Other,Government,91,Nov
Cotton,Pests,21,Oct
,Animal Husbandry,227,Oct
Cotton,Pests,1,Sep
Cumin,Diseases,38,Dec
Cotton,Seeds,48,Jul
Other,Other,73,Nov
Cotton,Fertilizers/Bio-organic,46,Sep
Cotton,Pests,19,Nov
Other,Other,4,Oct
Cotton,Pests,0,Aug
Cotton,Diseases,25,Sep
Cotton,Crop Planning,33,May
Cotton,Pests,40,Sep
Groundnut,Diseases,0,Oct
,Crop Planning,354,Oct
Cumin,Irrigation,0,Sep
Cotton,Pests,13,Sep
Other,Other,0,Sep
Chilli,Pests,12,Aug
Cotton,Other,181,Nov
Cotton,Pests,90,Sep
Other,Other,21,Oct
,Animal Husbandry,270,Oct
Sesame,Crop Planning,11,Dec
Cotton,Pests,37,Aug
Groundnut,Diseases,0,Oct
Cotton,Pests,35,Sep
Onion,Crop Planning,36,Nov
Cotton,Diseases,88,Oct
Onion,Crop Planning,36,Nov
Cotton,Other,0,Sep
Cotton,Pests,88,Sep
Castor,Pests,52,Sep
Cotton,Weather,50,Oct
Cotton,Diseases,40,Aug
Cotton,Other,32,Oct
,Irrigation,0,Nov
Other,Weather,13,Sep
Cumin,Crop Planning,18,Oct
Cotton,Pests,18,Oct
Cotton,Diseases,20,Sep
Chilli,Pests,40,Sep
Cotton,Pests,21,Sep
Cotton,Pests,90,Sep
Other,Government,92,Nov
Cotton,Diseases,9,Aug
Other,Crop Planning,6,Nov
Cotton,Weather,0,Sep
,Weather,5,Nov
Cotton,Other,28,Aug
Cotton,Irrigation,113,Sep
Cumin,Weed Control,40,Nov
Other,Pests,52,Nov
Cotton,Pests,39,Sep
Cotton,Fertilizers/Bio-organic,53,Nov
Cotton,Pests,17,Sep
Other,Land Preparation,9,Apr
Cotton,Pests,0,Sep
Cotton,Other,23,Aug
Cotton,Fertilizers/Bio-organic,18,Aug
Other,Other,0,Oct
Other,Soil Care,7,May
Cotton,Seeds,2,Jun
Cotton,Pests,38,Sep
Cotton,Weed Control,13,Sep
Cotton,Irrigation,59,Sep
Cotton,Fertilizers/Bio-organic,34,Jul
Cotton,Pests,116,Sep
Cotton,Diseases,88,Oct
Other,Crop Planning,10,Aug
Other,Other,0,Aug
Other,Weather,22,Oct
Cotton,Diseases,67,Dec
Cotton,Pests,30,Oct
,Crop Planning,205,Oct
Cotton,Weather,31,Oct
Cotton,Pests,0,Aug
Cotton,Pests,34,Sep
Cotton,Pests,28,Sep
Cotton,Pests,35,Oct
Cotton,Other,8,Sep
Cotton,Weather,30,Oct
Cotton,Irrigation,59,Sep
Cotton,Diseases,15,Sep
Other,Crop Planning,20,Oct
Cumin,Fertilizers/Bio-organic,0,Nov
Other,Pests,0,Aug
Cotton,Fertilizers/Bio-organic,0,Sep
Wheat,Diseases,0,Sep
Castor,Diseases,41,Sep
Cotton,Fertilizers/Bio-organic,12,Aug
Other,Marketing,57,Oct
Cotton,Diseases,0,Sep
Other,Other,0,Sep
Cumin,Crop Planning,28,Sep
Cotton,Diseases,67,Sep
Cotton,Pests,0,Aug
Cotton,Pests,0,Sep
Cumin,Other,17,Nov
Brinjal,Diseases,25,Sep
Cumin,Diseases,0,Sep
Cotton,Pests,110,Oct
Cotton,Pests,0,Oct
Cotton,Diseases,43,Aug
Cotton,Diseases,19,Aug
Groundnut,Diseases,0,Sep
,Harvesting,170,Nov
Cotton,Diseases,0,Sep
Onion,Crop Planning,36,Nov
Cotton,Fertilizers/Bio-organic,10,Oct
Cotton,Diseases,140,Oct
Cotton,Pests,46,Oct
Cotton,Pests,91,Sep
Cotton,Pests,24,Aug
Other,Other,0,Sep
Cumin,Other,17,Dec
Cotton,Pests,42,Sep
Other,Crop Planning,21,Nov
Cotton,Fertilizers/Bio-organic,25,Sep
Other,Other,20,Jun
Groundnut,IPM Strategy,0,Aug
Cotton,Pests,0,Oct
Cumin,Diseases,41,Dec
Cotton,Pests,26,Sep
Cumin,Seeds,0,Nov
Other,Other,0,Oct
Cotton,Diseases,14,Aug
Other,Diseases,0,Sep
Cotton,Pests,5,Oct
Cotton,Pests,23,Aug
Cumin,Irrigation,22,Nov
Castor,Pests,11,Aug
,Crop Planning,230,Oct
Cotton,Weather,38,Oct
Groundnut,Pests,0,Sep
Cotton,Pests,2,Sep
Paddy,Crop Planning,11,Jun
Cotton,Pests,127,Sep
Cotton,Diseases,15,Sep
Cotton,Pests,26,Sep
Other,Other,0,Sep
